gene_id,sprot_Top_BLASTX_hit
TRINITY_DN10203_c0_g1,MRS2_RAT
TRINITY_DN10204_c0_g1,CBPB1_HUMAN
TRINITY_DN102059_c0_g1,SMC3_PONAB
TRINITY_DN102062_c0_g1,STIM1_HUMAN
TRINITY_DN102063_c1_g1,NAGPA_MOUSE
TRINITY_DN10207_c0_g1,TTC25_XENLA
TRINITY_DN10207_c0_g2,TTC25_XENLA
TRINITY_DN10207_c0_g3,TTC25_XENLA
TRINITY_DN102101_c0_g1,RHG05_MOUSE
TRINITY_DN102105_c0_g1,DYN2_MOUSE
TRINITY_DN10210_c0_g2,RL37A_XENLA
TRINITY_DN102115_c0_g1,LIN1_NYCCO
TRINITY_DN102115_c1_g1,LIN1_NYCCO
TRINITY_DN102116_c0_g1,OGFD3_XENTR
TRINITY_DN102118_c0_g1,LIN1_NYCCO
TRINITY_DN102128_c0_g1,DGKA_HUMAN
TRINITY_DN102128_c0_g3,DGKB_HUMAN
TRINITY_DN102128_c1_g1,DGKA_HUMAN
TRINITY_DN102134_c0_g1,LORF2_MOUSE
TRINITY_DN102148_c0_g1,ZBT11_HUMAN
TRINITY_DN102150_c0_g1,LMF2_XENTR
TRINITY_DN102153_c0_g1,K1C5_XENLA
TRINITY_DN10215_c0_g1,NB5R4_XENTR
TRINITY_DN10216_c0_g1,NCA12_XENLA
TRINITY_DN10216_c1_g1,PTBP2_RAT
TRINITY_DN10216_c2_g1,NTRK3_PANTR
TRINITY_DN102171_c0_g1,UTRO_HUMAN
TRINITY_DN102216_c0_g1,OVOS2_HUMAN
TRINITY_DN102216_c1_g1,OVOS2_HUMAN
TRINITY_DN10222_c0_g2,CCD22_XENLA
TRINITY_DN10223_c0_g1,HA1F_CHICK
TRINITY_DN10223_c2_g1,HA1F_CHICK
TRINITY_DN10224_c0_g1,NCA12_XENLA
TRINITY_DN102254_c1_g1,MITF_MOUSE
TRINITY_DN102254_c1_g2,MITF_HUMAN
TRINITY_DN10225_c0_g1,TNNT1_RAT
TRINITY_DN10225_c0_g2,TNNT3_COTJA
TRINITY_DN102268_c0_g2,LORF2_MOUSE
TRINITY_DN102269_c0_g1,TB182_MOUSE
TRINITY_DN10227_c0_g1,FAT4_HUMAN
TRINITY_DN102282_c0_g3,S1PR1_MOUSE
TRINITY_DN102286_c0_g1,MARH4_HUMAN
TRINITY_DN102291_c0_g1,GOGA5_XENLA
TRINITY_DN102299_c0_g1,LIN1_NYCCO
TRINITY_DN1022_c0_g1,SAHH2_MOUSE
TRINITY_DN1022_c1_g1,SAHH3_HUMAN
TRINITY_DN1022_c1_g2,SAHH3_HUMAN
TRINITY_DN1022_c1_g4,SAHH3_HUMAN
TRINITY_DN1022_c1_g5,SAHH3_MOUSE
TRINITY_DN102323_c0_g1,SC5D_RAT
TRINITY_DN102324_c0_g1,G3BP2_MOUSE
TRINITY_DN102330_c0_g1,LIN1_NYCCO
TRINITY_DN102330_c0_g2,LIN1_NYCCO
TRINITY_DN102333_c0_g1,SC24C_HUMAN
TRINITY_DN10233_c0_g1,COASY_PIG
TRINITY_DN10235_c0_g1,BGLR_MOUSE
TRINITY_DN10235_c0_g2,BGLR_FELCA
TRINITY_DN10235_c0_g3,BGLR_PIG
TRINITY_DN10235_c0_g4,BGLR_PIG
TRINITY_DN10235_c0_g5,BGLR_FELCA
TRINITY_DN102362_c0_g1,HBA5_XENLA
TRINITY_DN102378_c0_g1,LORF2_MOUSE
TRINITY_DN10237_c0_g1,MYO10_MOUSE
TRINITY_DN10238_c0_g1,VLDLR_CHICK
TRINITY_DN102393_c2_g1,ATP5E_HUMAN
TRINITY_DN10239_c0_g1,ALAT2_XENTR
TRINITY_DN1023_c0_g1,SQSTM_RAT
TRINITY_DN1023_c0_g2,SQSTM_MOUSE
TRINITY_DN1023_c0_g3,SQSTM_MOUSE
TRINITY_DN1023_c1_g1,SQSTM_RAT
TRINITY_DN102404_c0_g1,PCM1_XENLA
TRINITY_DN10240_c0_g1,PAX6_COTJA
TRINITY_DN102416_c0_g1,LIN1_NYCCO
TRINITY_DN102419_c0_g1,LIN1_NYCCO
TRINITY_DN10242_c0_g1,NRIP1_HUMAN
TRINITY_DN10243_c0_g1,PIFO_BOVIN
TRINITY_DN102444_c0_g1,POL_FENV1
TRINITY_DN102444_c0_g2,POL_WDSV
TRINITY_DN102444_c0_g3,POL_FENV1
TRINITY_DN10244_c1_g1,ODFP2_CHICK
TRINITY_DN10244_c1_g2,ODFP2_XENLA
TRINITY_DN10244_c1_g3,NXPH1_MOUSE
TRINITY_DN10245_c0_g1,EXTL2_HUMAN
TRINITY_DN10246_c0_g1,DJC24_HUMAN
TRINITY_DN102475_c0_g1,WDR86_HUMAN
TRINITY_DN102480_c1_g1,LORF2_HUMAN
TRINITY_DN102484_c1_g1,PICAL_HUMAN
TRINITY_DN102504_c0_g2,ANGE2_HUMAN
TRINITY_DN102504_c0_g3,ANGE2_HUMAN
TRINITY_DN10250_c0_g1,RP1L1_HUMAN
TRINITY_DN102510_c1_g1,SETD6_XENTR
TRINITY_DN102527_c0_g1,FLNA_HUMAN
TRINITY_DN102528_c2_g1,VPS4A_RAT
TRINITY_DN102529_c0_g1,MAK_HUMAN
TRINITY_DN10252_c0_g1,UIF_LITCT
TRINITY_DN10253_c0_g2,TBX15_HUMAN
TRINITY_DN102544_c0_g1,ZG67_XENLA
TRINITY_DN102551_c0_g2,E41L3_MOUSE
TRINITY_DN10255_c0_g1,ALPL_ARATH
TRINITY_DN102561_c0_g1,SGF29_MOUSE
TRINITY_DN102562_c1_g1,NOC2L_BOVIN
TRINITY_DN102564_c1_g1,METK2_RAT
TRINITY_DN102577_c0_g1,LORF2_MOUSE
TRINITY_DN102577_c0_g3,LORF2_MOUSE
TRINITY_DN102577_c1_g1,LORF2_HUMAN
TRINITY_DN102579_c0_g1,PLPL7_MOUSE
TRINITY_DN10258_c0_g1,AT132_MOUSE
TRINITY_DN102593_c0_g1,LITD1_HUMAN
TRINITY_DN102597_c0_g1,EGLN3_HUMAN
TRINITY_DN102599_c0_g1,POL_WDSV
TRINITY_DN1025_c1_g1,ATS3_HUMAN
TRINITY_DN10260_c0_g1,P2R3C_XENTR
TRINITY_DN10260_c2_g1,LORF2_MOUSE
TRINITY_DN10260_c5_g2,WDR5_XENTR
TRINITY_DN102626_c0_g1,CSPG5_CHICK
TRINITY_DN10263_c2_g1,KCNE4_MOUSE
TRINITY_DN10263_c2_g2,MEG11_HUMAN
TRINITY_DN102659_c0_g1,RS8_XENLA
TRINITY_DN102659_c4_g1,RS8_XENLA
TRINITY_DN10266_c0_g1,G6PT1_HUMAN
TRINITY_DN10266_c0_g3,G6PT1_HUMAN
TRINITY_DN102671_c1_g1,CTND1_XENLA
TRINITY_DN102676_c0_g1,P2RX7_HUMAN
TRINITY_DN102677_c0_g1,SRSF5_HUMAN
TRINITY_DN102681_c0_g2,TMCO4_MOUSE
TRINITY_DN102681_c0_g3,TMCO4_RAT
TRINITY_DN102681_c0_g5,TMCO4_RAT
TRINITY_DN102685_c0_g1,COHA1_CHICK
TRINITY_DN10268_c0_g1,MGST2_HUMAN
TRINITY_DN102699_c0_g1,FBX11_RAT
TRINITY_DN102699_c1_g1,FBX11_RAT
TRINITY_DN1026_c0_g1,HG2A_RAT
TRINITY_DN1026_c0_g2,HG2A_HUMAN
TRINITY_DN102700_c1_g1,CORA1_HUMAN
TRINITY_DN102706_c0_g1,LIN1_NYCCO
TRINITY_DN102712_c0_g1,PLPL7_RAT
TRINITY_DN102716_c0_g1,MCU_MOUSE
TRINITY_DN102718_c0_g1,SMC6_XENLA
TRINITY_DN102720_c0_g1,LORF2_HUMAN
TRINITY_DN102724_c2_g1,ANK2_MOUSE
TRINITY_DN102724_c5_g1,ANK2_HUMAN
TRINITY_DN102726_c1_g2,LORF1_HUMAN
TRINITY_DN102727_c0_g2,PIM3_COTJA
TRINITY_DN102727_c0_g3,PIM1_HUMAN
TRINITY_DN10272_c0_g1,DJC16_HUMAN
TRINITY_DN102732_c0_g1,PKHD1_HUMAN
TRINITY_DN102736_c0_g2,NOBOX_MOUSE
TRINITY_DN10273_c0_g1,CP239_MOUSE
TRINITY_DN10273_c1_g1,CP270_MOUSE
TRINITY_DN10273_c1_g2,CP2G1_RABIT
TRINITY_DN10273_c1_g3,CP2K1_ONCMY
TRINITY_DN10273_c1_g4,CP2G1_RABIT
TRINITY_DN102740_c0_g1,UBAP2_HUMAN
TRINITY_DN102745_c1_g1,POL5_DROME
TRINITY_DN102754_c1_g1,RHG28_MOUSE
TRINITY_DN10275_c0_g1,ZN605_HUMAN
TRINITY_DN102772_c1_g1,RTJK_DROME
TRINITY_DN102778_c0_g1,GRP75_RAT
TRINITY_DN102779_c0_g1,MMS19_XENTR
TRINITY_DN10277_c0_g1,TEKT1_HUMAN
TRINITY_DN102781_c0_g2,NUCKS_HUMAN
TRINITY_DN102789_c3_g1,RL15_CTEID
TRINITY_DN10278_c0_g1,WFDC3_HUMAN
TRINITY_DN102790_c0_g1,GADL1_XENTR
TRINITY_DN102796_c0_g2,POGK_MOUSE
TRINITY_DN102796_c0_g3,POGK_MOUSE
TRINITY_DN102797_c0_g1,LIAT1_HUMAN
TRINITY_DN102803_c0_g1,AT131_HUMAN
TRINITY_DN102820_c1_g1,ANXA1_PONAB
TRINITY_DN102820_c2_g1,ANXA1_CHICK
TRINITY_DN102828_c0_g1,ZN341_HUMAN
TRINITY_DN10282_c0_g1,YES_XENLA
TRINITY_DN102830_c0_g1,STK4_XENTR
TRINITY_DN102835_c0_g1,PO2F2_PIG
TRINITY_DN10283_c0_g3,TAL2_TACTR
TRINITY_DN102841_c0_g1,SSRP1_XENLA
TRINITY_DN102843_c0_g1,LFG2_RAT
TRINITY_DN10284_c0_g1,MFS12_MOUSE
TRINITY_DN10284_c0_g2,MFS12_MOUSE
TRINITY_DN10286_c0_g1,PPR18_HUMAN
TRINITY_DN10287_c0_g1,DHX16_PANTR
TRINITY_DN10287_c0_g2,DHX16_PIG
TRINITY_DN102880_c0_g2,TCB1_CAEBR
TRINITY_DN102881_c0_g1,TLK1_HUMAN
TRINITY_DN102884_c0_g1,TF28_SCHPO
TRINITY_DN102884_c0_g2,YI31B_YEAST
TRINITY_DN102887_c1_g1,CSRN3_HUMAN
TRINITY_DN10288_c0_g1,MIA_HUMAN
TRINITY_DN10288_c0_g2,MIA_HUMAN
TRINITY_DN10289_c0_g1,TYW1_DANRE
TRINITY_DN10289_c0_g2,TYW1_DANRE
TRINITY_DN1028_c0_g2,NDUF3_XENTR
TRINITY_DN1028_c2_g2,P5CS_PONAB
TRINITY_DN1028_c6_g1,HMGB1_RAT
TRINITY_DN1028_c7_g1,EYA4_MOUSE
TRINITY_DN10290_c0_g1,TMM51_MOUSE
TRINITY_DN10290_c0_g2,TMM51_MOUSE
TRINITY_DN102912_c0_g1,ZC3HD_HUMAN
TRINITY_DN102927_c1_g1,OGDHL_XENLA
TRINITY_DN10292_c0_g1,MAVS_HUMAN
TRINITY_DN10292_c0_g2,MAVS_HUMAN
TRINITY_DN102938_c0_g1,TNF11_HUMAN
TRINITY_DN102939_c0_g1,MY18A_HUMAN
TRINITY_DN102943_c0_g1,PPM1K_PONAB
TRINITY_DN102947_c0_g1,LORF2_MOUSE
TRINITY_DN102947_c1_g1,LORF2_MOUSE
TRINITY_DN10294_c0_g1,CASQ1_PELES
TRINITY_DN10295_c0_g1,PSA6_RAT
TRINITY_DN10295_c0_g2,PSA6_RAT
TRINITY_DN102963_c0_g1,FNBP1_XENLA
TRINITY_DN102963_c1_g1,FNBP1_XENLA
TRINITY_DN102969_c2_g1,CASR_HUMAN
TRINITY_DN102976_c0_g1,REEP1_MOUSE
TRINITY_DN102976_c0_g3,REEP1_MOUSE
TRINITY_DN102980_c0_g1,SYDC_RAT
TRINITY_DN102995_c0_g1,POL3_DROME
TRINITY_DN102995_c0_g2,POL5_DROME
TRINITY_DN102995_c0_g3,POL3_DROME
TRINITY_DN102995_c0_g4,YI31B_YEAST
TRINITY_DN10299_c0_g1,DCAKD_XENTR
TRINITY_DN103009_c0_g1,PSMD2_RAT
TRINITY_DN103012_c2_g1,PNISR_HUMAN
TRINITY_DN10301_c0_g2,SMG9_XENTR
TRINITY_DN103034_c0_g1,RPGP1_HUMAN
TRINITY_DN103034_c1_g1,RPGP1_MOUSE
TRINITY_DN103039_c0_g1,FBX22_MOUSE
TRINITY_DN103039_c0_g2,FBX22_PONAB
TRINITY_DN103044_c0_g1,CSCL2_MOUSE
TRINITY_DN10304_c0_g1,MFSD6_PIG
TRINITY_DN10304_c0_g2,MFSD6_HUMAN
TRINITY_DN10305_c0_g1,MCU_HUMAN
TRINITY_DN10307_c0_g1,LORF2_MOUSE
TRINITY_DN10307_c1_g3,LORF2_HUMAN
TRINITY_DN10307_c1_g4,LORF2_MOUSE
TRINITY_DN10307_c2_g1,LORF2_MOUSE
TRINITY_DN103080_c0_g1,MCHR1_MACMU
TRINITY_DN10309_c0_g1,P5CR3_XENLA
TRINITY_DN10310_c0_g1,SRTM2_MOUSE
TRINITY_DN103116_c0_g1,HXB7A_XENLA
TRINITY_DN103116_c0_g2,HXB5A_DANRE
TRINITY_DN103116_c4_g1,HXB6_HUMAN
TRINITY_DN103118_c0_g1,PTBP1_HUMAN
TRINITY_DN103120_c0_g1,DAG1_BOVIN
TRINITY_DN103128_c0_g1,LORF2_HUMAN
TRINITY_DN103137_c1_g1,LORF1_MOUSE
TRINITY_DN103144_c1_g2,ALPL_ARATH
TRINITY_DN103149_c0_g1,GMDS_CRIGR
TRINITY_DN103157_c0_g1,FUT2_PIG
TRINITY_DN10315_c0_g1,KAZD1_HUMAN
TRINITY_DN10316_c0_g1,SLIT3_MOUSE
TRINITY_DN10316_c0_g2,SLIT3_RAT
TRINITY_DN103184_c2_g1,S12A6_HUMAN
TRINITY_DN103189_c1_g1,CING_XENLA
TRINITY_DN103199_c0_g1,POL2_DROME
TRINITY_DN103213_c1_g1,PLIN2_BOVIN
TRINITY_DN103218_c0_g2,LORF2_MOUSE
TRINITY_DN103223_c1_g1,ETV1_HUMAN
TRINITY_DN10322_c0_g1,DZIP1_HUMAN
TRINITY_DN103231_c2_g1,TC1A_CAEEL
TRINITY_DN10323_c0_g1,VSTM5_HUMAN
TRINITY_DN10323_c0_g2,VSTM5_HUMAN
TRINITY_DN10325_c0_g1,RAB4B_DANRE
TRINITY_DN10325_c0_g2,RAB4B_DANRE
TRINITY_DN10325_c0_g3,RAB4B_DANRE
TRINITY_DN103264_c0_g1,CRTAP_CHICK
TRINITY_DN10326_c0_g1,NLGN2_MOUSE
TRINITY_DN103280_c0_g1,RB27A_HUMAN
TRINITY_DN103285_c1_g1,PLCC_MOUSE
TRINITY_DN103287_c0_g1,PTN9_RAT
TRINITY_DN10328_c0_g1,PTGIS_MOUSE
TRINITY_DN103292_c1_g1,AASS_BOVIN
TRINITY_DN103297_c0_g1,LORF2_MOUSE
TRINITY_DN10329_c0_g1,B3GA2_CANLF
TRINITY_DN1032_c0_g1,CL073_PONAB
TRINITY_DN103302_c0_g1,TEX10_CHICK
TRINITY_DN103312_c1_g1,PRP4B_MOUSE
TRINITY_DN10331_c0_g1,RRBP1_CANLF
TRINITY_DN103321_c0_g1,GPC1_XENTR
TRINITY_DN10333_c0_g1,MA2B2_HUMAN
TRINITY_DN10333_c0_g2,MA2B2_PONAB
TRINITY_DN10334_c0_g1,IFFO2_HUMAN
TRINITY_DN103375_c0_g1,PGAM5_XENLA
TRINITY_DN103382_c0_g1,MK08_XENLA
TRINITY_DN103386_c0_g1,GGLO_BOVIN
TRINITY_DN10338_c0_g2,LORF2_HUMAN
TRINITY_DN10339_c0_g1,F10C1_RAT
TRINITY_DN1033_c0_g1,MFAP4_MOUSE
TRINITY_DN1033_c0_g2,MFAP4_MOUSE
TRINITY_DN1033_c0_g3,MFAP4_HUMAN
TRINITY_DN103401_c0_g1,CAC1D_CHICK
TRINITY_DN103404_c1_g1,MMEL1_HUMAN
TRINITY_DN103406_c0_g1,CASP3_SAIBB
TRINITY_DN103420_c0_g1,LORF2_HUMAN
TRINITY_DN103420_c0_g2,LORF2_MOUSE
TRINITY_DN103420_c1_g1,LIN1_NYCCO
TRINITY_DN103420_c2_g1,LORF2_MOUSE
TRINITY_DN103420_c3_g1,LORF2_MOUSE
TRINITY_DN103424_c0_g1,SCN2A_MOUSE
TRINITY_DN103428_c0_g1,PEAM3_ARATH
TRINITY_DN10342_c0_g1,S7A6O_XENLA
TRINITY_DN10342_c0_g2,S7A6O_XENLA
TRINITY_DN10342_c0_g4,S7A6O_XENLA
TRINITY_DN103430_c0_g1,LORF2_HUMAN
TRINITY_DN10344_c0_g1,NEC2_PONAB
TRINITY_DN103453_c0_g1,PDS5A_CHICK
TRINITY_DN10345_c0_g1,SF3B1_XENLA
TRINITY_DN10345_c0_g2,SF3B1_XENLA
TRINITY_DN10345_c1_g1,CE63A_XENLA
TRINITY_DN10346_c1_g2,NJMU_HUMAN
TRINITY_DN10346_c1_g4,NJMU_HUMAN
TRINITY_DN103471_c1_g2,POGK_HUMAN
TRINITY_DN103480_c0_g1,AAPK2_RAT
TRINITY_DN10348_c0_g1,AIFM3_MOUSE
TRINITY_DN1034_c0_g1,IGHM_MOUSE
TRINITY_DN1034_c0_g2,IGM_HUMAN
TRINITY_DN1034_c0_g3,IGE_HUMAN
TRINITY_DN1034_c0_g4,HV103_HUMAN
TRINITY_DN103500_c0_g1,ACHG_XENLA
TRINITY_DN103502_c0_g1,AT2B3_RAT
TRINITY_DN10350_c0_g1,PLOD1_HUMAN
TRINITY_DN10350_c0_g2,PLOD1_CHICK
TRINITY_DN10350_c0_g4,PLOD1_CHICK
TRINITY_DN10351_c0_g1,DESI1_XENLA
TRINITY_DN103530_c0_g1,PHR4B_XENLA
TRINITY_DN103532_c0_g1,KMT2B_MOUSE
TRINITY_DN103544_c0_g1,COLA1_HUMAN
TRINITY_DN103544_c1_g1,CO4A1_BOVIN
TRINITY_DN10354_c0_g1,PRDM9_MOUSE
TRINITY_DN10354_c1_g1,ZNF84_HUMAN
TRINITY_DN10354_c1_g2,ZG8_XENLA
TRINITY_DN10354_c2_g1,ZG5_XENLA
TRINITY_DN10354_c3_g1,ZN484_HUMAN
TRINITY_DN10354_c4_g1,ZNF22_PONAB
TRINITY_DN103563_c0_g1,TF29_SCHPO
TRINITY_DN103566_c0_g1,G3ST1_HUMAN
TRINITY_DN10356_c0_g1,GMDS_MOUSE
TRINITY_DN103571_c0_g2,LIN1_NYCCO
TRINITY_DN103571_c0_g3,LIN1_NYCCO
TRINITY_DN103571_c0_g4,LIN1_NYCCO
TRINITY_DN103571_c0_g5,LIN1_NYCCO
TRINITY_DN103571_c3_g1,LORF2_MOUSE
TRINITY_DN10357_c0_g1,TNNC1_PIG
TRINITY_DN10357_c0_g2,TNNC1_PIG
TRINITY_DN10358_c0_g1,BRCA1_BOVIN
TRINITY_DN10358_c1_g1,BRCA1_MACMU
TRINITY_DN1035_c0_g1,AAAT_HUMAN
TRINITY_DN103605_c0_g1,CCD63_HUMAN
TRINITY_DN103605_c0_g3,CC114_HUMAN
TRINITY_DN103614_c0_g1,PKHA7_MOUSE
TRINITY_DN10361_c0_g1,TF29_SCHPO
TRINITY_DN103629_c0_g1,CDHR2_HUMAN
TRINITY_DN10362_c1_g1,KCNH6_CHICK
TRINITY_DN10362_c1_g3,SCAFB_HUMAN
TRINITY_DN103636_c0_g1,DOCK9_HUMAN
TRINITY_DN10363_c0_g1,PEX13_HUMAN
TRINITY_DN103657_c1_g1,GON4L_HUMAN
TRINITY_DN10367_c0_g1,COG1_MOUSE
TRINITY_DN103684_c2_g1,KPCB_XENTR
TRINITY_DN103685_c0_g1,MA2C1_HUMAN
TRINITY_DN10368_c0_g1,DYLT1_RAT
TRINITY_DN10368_c0_g2,DYLT1_HUMAN
TRINITY_DN10369_c0_g1,NCPR_HUMAN
TRINITY_DN10369_c1_g1,KDM5C_HUMAN
TRINITY_DN1036_c5_g1,PHB_CHICK
TRINITY_DN103722_c0_g1,HBAM_LITCT
TRINITY_DN103739_c0_g1,SES1B_XENLA
TRINITY_DN103753_c0_g1,NF7O_XENLA
TRINITY_DN103757_c1_g1,EPC1_HUMAN
TRINITY_DN103768_c0_g1,UPK1B_NEOVI
TRINITY_DN103771_c2_g1,SPTC2_HUMAN
TRINITY_DN103771_c6_g1,TCB1_CAEBR
TRINITY_DN103780_c1_g1,LORF1_HUMAN
TRINITY_DN103780_c1_g4,LORF1_HUMAN
TRINITY_DN1037_c0_g1,VAS1_BOVIN
TRINITY_DN1037_c0_g2,VAS1_MOUSE
TRINITY_DN1037_c0_g3,VAS1_RAT
TRINITY_DN10380_c0_g1,NDUS3_BOVIN
TRINITY_DN103815_c1_g1,GMPAA_DANRE
TRINITY_DN103828_c0_g1,LIN1_NYCCO
TRINITY_DN103843_c0_g1,ZN131_HUMAN
TRINITY_DN103850_c0_g1,SLIT1_RAT
TRINITY_DN103855_c0_g1,LORF2_HUMAN
TRINITY_DN103856_c0_g1,RLBP1_BOVIN
TRINITY_DN103861_c1_g1,ASH1L_MOUSE
TRINITY_DN10386_c0_g1,COG4_BOVIN
TRINITY_DN103874_c0_g1,TRIM8_MOUSE
TRINITY_DN103875_c0_g1,NR6A1_XENTR
TRINITY_DN103875_c0_g2,HS2ST_XENLA
TRINITY_DN103888_c0_g1,NRAM1_CHICK
TRINITY_DN103891_c0_g1,RM03_HUMAN
TRINITY_DN103895_c0_g1,NIPS2_MOUSE
TRINITY_DN103895_c0_g2,NIPS2_HUMAN
TRINITY_DN10389_c0_g1,STX6_PONAB
TRINITY_DN1038_c0_g1,NCOR1_XENTR
TRINITY_DN10390_c0_g1,KEAP1_PONAB
TRINITY_DN10390_c0_g2,KEAP1_HUMAN
TRINITY_DN10393_c0_g1,NHSL1_HUMAN
TRINITY_DN103941_c0_g1,OBSCN_HUMAN
TRINITY_DN103941_c0_g2,OBSCN_HUMAN
TRINITY_DN10394_c0_g1,GLHA_NIPNI
TRINITY_DN103952_c0_g1,STAG2_XENLA
TRINITY_DN103956_c0_g1,LORF1_HUMAN
TRINITY_DN103961_c1_g1,IF5A1_RABIT
TRINITY_DN103967_c1_g3,LIN1_NYCCO
TRINITY_DN10396_c0_g1,MIOA_XENLA
TRINITY_DN10396_c0_g2,MIOA_XENLA
TRINITY_DN10396_c0_g3,MIOA_XENLA
TRINITY_DN10396_c0_g4,MIO_MOUSE
TRINITY_DN103972_c0_g1,CNTF_RAT
TRINITY_DN10398_c0_g1,TSN2_HUMAN
TRINITY_DN10398_c0_g2,TSN2_HUMAN
TRINITY_DN103992_c0_g1,VWA8_DANRE
TRINITY_DN1039_c11_g1,TCB1_CAEBR
TRINITY_DN1039_c1_g1,GNAZ_HUMAN
TRINITY_DN1039_c8_g1,RDH8_BOVIN
TRINITY_DN103_c1_g1,PIMT_PIG
TRINITY_DN104008_c0_g1,POL_FMVD
TRINITY_DN10400_c0_g1,TUB_HUMAN
TRINITY_DN104014_c1_g1,LIN1_NYCCO
TRINITY_DN104021_c1_g1,LORF2_MOUSE
TRINITY_DN104025_c0_g1,S11IP_XENLA
TRINITY_DN104025_c1_g1,S11IP_XENLA
TRINITY_DN104050_c0_g1,DLG2_HUMAN
TRINITY_DN104050_c1_g1,DLG2_MOUSE
TRINITY_DN104066_c0_g1,SAE2B_XENLA
TRINITY_DN104074_c0_g1,TC3A_CAEEL
TRINITY_DN104077_c0_g1,PHF3_HUMAN
TRINITY_DN10407_c0_g1,CE052_HUMAN
TRINITY_DN104081_c0_g1,PCDGH_HUMAN
TRINITY_DN104081_c0_g2,PCDGJ_PANTR
TRINITY_DN104086_c1_g1,UBQL1_HUMAN
TRINITY_DN104091_c0_g1,LORF2_HUMAN
TRINITY_DN104091_c0_g2,LIN1_NYCCO
TRINITY_DN104096_c2_g1,NDRG3_XENTR
TRINITY_DN1040_c0_g1,4F2_RABIT
TRINITY_DN1040_c0_g2,4F2_RABIT
TRINITY_DN104113_c2_g1,RBPS2_CHICK
TRINITY_DN10413_c0_g1,CB080_HUMAN
TRINITY_DN10413_c0_g2,CB080_HUMAN
TRINITY_DN104140_c0_g1,LIN1_NYCCO
TRINITY_DN104148_c0_g2,ZNT7A_XENLA
TRINITY_DN104150_c0_g1,NXPE3_BOVIN
TRINITY_DN10415_c0_g1,ASTN1_MOUSE
TRINITY_DN104166_c0_g1,ZN614_PONAB
TRINITY_DN104173_c1_g1,NBR1_HUMAN
TRINITY_DN104176_c0_g1,PAK1_RAT
TRINITY_DN10418_c0_g1,DIAP1_HUMAN
TRINITY_DN104192_c0_g1,TINAL_RAT
TRINITY_DN104192_c1_g1,TINAL_RAT
TRINITY_DN104197_c0_g1,ZN827_MACFA
TRINITY_DN1041_c1_g2,RDS1_XENLA
TRINITY_DN104219_c0_g1,HB2Q_MOUSE
TRINITY_DN104224_c0_g1,CC167_XENTR
TRINITY_DN104235_c0_g1,YG31B_YEAST
TRINITY_DN104238_c0_g1,TF29_SCHPO
TRINITY_DN104238_c0_g2,TF29_SCHPO
TRINITY_DN104238_c1_g1,TF29_SCHPO
TRINITY_DN104238_c2_g1,TF28_SCHPO
TRINITY_DN104240_c1_g1,TF29_SCHPO
TRINITY_DN10424_c0_g2,CNKR2_HUMAN
TRINITY_DN10424_c0_g3,LRC3B_HUMAN
TRINITY_DN10424_c0_g4,CNKR2_HUMAN
TRINITY_DN104253_c0_g1,RBM28_HUMAN
TRINITY_DN104273_c1_g1,EPN2_MOUSE
TRINITY_DN10427_c0_g1,TMTC1_HUMAN
TRINITY_DN10428_c0_g1,TPD53_CHICK
TRINITY_DN104290_c0_g1,SDC1_CRIGR
TRINITY_DN104293_c1_g1,ZYX_XENTR
TRINITY_DN1042_c0_g2,NRK1_RAT
TRINITY_DN1042_c0_g4,NRK1_RAT
TRINITY_DN104308_c0_g1,UPK1B_NEOVI
TRINITY_DN104317_c0_g1,MEF2C_PIG
TRINITY_DN104337_c0_g1,RTL8C_HUMAN
TRINITY_DN10433_c0_g1,TDR15_HUMAN
TRINITY_DN104340_c1_g1,ZN783_HUMAN
TRINITY_DN104348_c0_g1,KCNA3_MOUSE
TRINITY_DN10434_c0_g1,PCDGM_PANTR
TRINITY_DN104352_c0_g1,TAF5L_HUMAN
TRINITY_DN104365_c1_g1,ACBG2_XENLA
TRINITY_DN104369_c0_g1,2AAA_BOVIN
TRINITY_DN104376_c1_g1,LORF2_MOUSE
TRINITY_DN104382_c0_g1,TM53B_XENLA
TRINITY_DN104382_c0_g2,TM53A_XENLA
TRINITY_DN104395_c0_g1,LORF2_HUMAN
TRINITY_DN10439_c2_g2,S5A3B_DANRE
TRINITY_DN1043_c0_g1,GGH_HUMAN
TRINITY_DN1043_c0_g2,GGH_HUMAN
TRINITY_DN1043_c0_g3,GGH_HUMAN
TRINITY_DN1043_c0_g4,GGHA_DICDI
TRINITY_DN104403_c0_g1,TRI14_HUMAN
TRINITY_DN104409_c1_g1,GPV_HUMAN
TRINITY_DN10441_c0_g1,CH034_HUMAN
TRINITY_DN104425_c0_g1,TC1A_CAEEL
TRINITY_DN104426_c0_g1,CPNS1_RAT
TRINITY_DN104428_c0_g1,LORF2_MOUSE
TRINITY_DN10445_c0_g1,FGD5_MOUSE
TRINITY_DN104460_c0_g1,LORF2_HUMAN
TRINITY_DN104461_c0_g1,LORF2_MOUSE
TRINITY_DN104482_c0_g1,PIGC_RAT
TRINITY_DN104499_c0_g1,ABCAC_HUMAN
TRINITY_DN1044_c0_g1,ATPA_RAT
TRINITY_DN1044_c0_g2,ATPA_XENLA
TRINITY_DN1044_c0_g3,ATPA_XENLA
TRINITY_DN1044_c0_g4,ATPA_RAT
